,Unnamed: 0,Facility,Degrees,Clustering Coefficient,Betweeness,Closeness,Eigenvector,tri_facility_id,primary_naics,parent_company_name,Community,industry
253,253,EATON CORP,39,0.730094466937,0.00907861032648,0.516853932584,0.00588457837094,14845CTLRH200WE,334419,EATON CORP,4,Other Electronic Component Manufacturing 
254,254,TECT UTICA,38,0.762446657183,0.00678639661184,0.511111111111,0.00397460811951,13492TCCRPHALSE,336412,UC ACQUISITIONS INC,0,Aircraft Engine and Engine Parts Manufacturing 
255,255,SAINT GOBAIN INDUSTRIAL CERAMIC INC,38,0.658605974395,0.00783104152358,0.520509193777,0.00362972519967,14304NRTNW6600W,327999,SAINT-GOBAIN CORP,0,All Other Miscellaneous Nonmetallic Mineral Product Manufacturing 
256,256,SAINT-GOBAIN ADVANCED CERAMICS -STRUCTURAL CERAMICS,38,0.762446657183,0.00678639661184,0.511111111111,0.00397460811951,14302CRBRN1625B,327120,SAINT-GOBAIN CORP,0,Clay Building Material and Refractories Manufacturing 
257,257,SPECIAL METALS CORP,37,0.612612612613,0.00872556034193,0.51904090268,0.00582537956248,13413SPCLMMIDDL,331491,PRECISION CASTPARTS CORP,4,"Nonferrous Metal (except Copper and Aluminum) Rolling, Drawing, and Extruding "
258,258,SPECIAL METALS CORP,37,0.612612612613,0.00872556034193,0.51904090268,0.00582537956248,14048SPCLMWILLO,332112,PRECISION CASTPARTS CORP,4,Nonferrous Forging 
259,259,CAITHNESS LONG ISLAND ENERGY CENTER,35,1.0,0.00408070102523,0.5,0.00444404738024,11980CTHNS5ZRNB,221112,CAITHNESS LONG ISLAND,0,Fossil Fuel Electric Power Generation 
260,260,INDECK-CORINTH ENERGY CENTER,35,1.0,0.00408070102523,0.5,0.00444404738024,12822NDCKC24WHI,221112,INDECK ENERGY,0,Fossil Fuel Electric Power Generation 
261,261,SAINT GOBAIN CORP ADVA NCED CERAMICS,35,1.0,0.00408070102523,0.5,0.00444404738024,14150CRBRN168CR,325180,SAINT-GOBAIN CORP,0,Other Basic Inorganic Chemical Manufacturing 
262,262,INDECK-OLEAN ENERGY CENTER,35,1.0,0.00408070102523,0.5,0.00444404738024,14760NDCKL140MO,221112,INDECK ENERGY,0,Fossil Fuel Electric Power Generation 
263,263,ROCHESTER STEEL TREATING WORKS  INC,35,1.0,0.00408070102523,0.5,0.00444404738024,14605RCHST962MA,332811,,0,Metal Heat Treating 
264,264,SURPASS CHEMICAL CO INC,35,1.0,0.00408070102523,0.5,0.00444404738024,12204SRPSS1254B,325998,SURPASS CHEMICAL CO INC,0,All Other Miscellaneous Chemical Product and Preparation Manufacturing 
265,265,SUGAR KAKE COOKIE INC,35,1.0,0.00408070102523,0.5,0.00444404738024,14150SGRKK570FI,311821,RALCORP HOLDINGS INC,0,Cookie and Cracker Manufacturing 
266,266,RENOLD INC,35,1.0,0.00408070102523,0.5,0.00444404738024,14787RNLDNBOURN,333613,RENOLD PLC,0,Mechanical Power Transmission Equipment Manufacturing 
267,267,PSEG POWER NY LLC BETHLEHEM ENERGY CENTER,35,1.0,0.00408070102523,0.5,0.00444404738024,12077NGRMHRTE14,221112,PUBLIC SERVICE ENTERPRISE GROUP,0,Fossil Fuel Electric Power Generation 
268,268,BORGWARNER MORSE TEC CORP,35,1.0,0.00408070102523,0.5,0.00444404738024,14850BRGWR800WA,336350,BORGWARNER INC,0,Motor Vehicle Transmission and Power Train Parts Manufacturing
269,269,BORGWARNER MORSE TEC CORP,35,1.0,0.00408070102523,0.5,0.00444404738024,13045BRGWR3690L,336350,BORGWARNER INC,0,Motor Vehicle Transmission and Power Train Parts Manufacturing
270,270,DANISCO USA,35,1.0,0.00408070102523,0.5,0.00444404738024,14606GNNCR1700L,311999,E I DU PONT DE NEMOURS & CO,0,All Other Miscellaneous Food Manufacturing 
271,271,BROOKLYN NAVY YARD COGENERATION FACILITY,35,1.0,0.00408070102523,0.5,0.00444404738024,11205BRKLYBROOK,221112,EIF BNY LLC,0,Fossil Fuel Electric Power Generation 
272,272,GLENWOOD LANDING ENERGY CENTER,35,1.0,0.00408070102523,0.5,0.00444404738024,11547GLNWDSHORE,221112,NATIONAL GRID USA,0,Fossil Fuel Electric Power Generation 
273,273,CHARLES POLETTI POWER PROJECT & 500 MW PLANT,35,1.0,0.00408070102523,0.5,0.00444404738024,11105NWYRK31032,221112,NEW YORK POWER AUTHORITY,0,Fossil Fuel Electric Power Generation 
274,274,OLIN CORP,34,0.802139037433,0.00594564287556,0.504109589041,0.00594185528891,14303LNCHM2400B,325180,OLIN CORP,0,Other Basic Inorganic Chemical Manufacturing 
275,275,EVONIK INDUSTRIES,34,0.802139037433,0.00594564287556,0.504109589041,0.00594185528891,12188DGSSCSCHOO,325180,EVONIK INDUSTRIES,0,Other Basic Inorganic Chemical Manufacturing 
276,276,UOP TONAWANDA,34,0.812834224599,0.00627252934064,0.513249651325,0.00482943693604,14151P    175EA,332117,HONEYWELL INTERNATIONAL INC,4,Powder Metallurgy Part Manufacturing 
277,277,FRED M SCHILDWACHTER & SONS INC,33,1.0,0.00184381542287,0.490666666667,0.0225708268524,10461FRDMS1400F,424710,,1,Petroleum Bulk Stations and Terminals 
278,278,FRAZIER INDUSTRIAL CO,33,1.0,0.00184381542287,0.490666666667,0.0225708268524,13165FRZRN1291W,337215,FRAZIER INDUSTRIAL CO,1,"Showcase, Partition, Shelving, and Locker Manufacturing "
279,279,SAFETY-KLEEN SYSTEMS (218701),33,0.664772727273,0.0084915787457,0.511821974965,0.00883819549087,13211SFTYK6741V,562112,CLEAN HARBORS INC,0,Hazardous Waste Collection 
280,280,US DOD DFSP VERONA,31,1.0,0.00150768950252,0.504109589041,0.0226430610803,13478SDFNS5449W,424710,US DEPARTMENT OF DEFENSE,1,Petroleum Bulk Stations and Terminals 
281,281,KNOWLTON TECHNOLOGIES LLC,31,0.731182795699,0.0073018640746,0.511821974965,0.0110983268553,13601KNWLT213FA,322121,KNOWLTON TECHNOLOGIES LLC,0,Paper (except Newsprint) Mills 
282,282,OCCIDENTAL CHEMICAL CORP NIAGARA PLANT,31,0.610752688172,0.00962441571532,0.514685314685,0.00652782675229,14302CCDNT4700B,325180,OCCIDENTAL CHEMICAL HOLDING CORP,0,Other Basic Inorganic Chemical Manufacturing 
283,283,QUAD/GRAPHICS INC,30,0.535632183908,0.00986901182384,0.506189821183,0.00663342184569,12866QDGRP56DUP,323111,QUAD/GRAPHICS INC,0,Commercial Printing (except Screen and Books) 
284,284,ISLECHEM LLC,30,0.777011494253,0.00448942395126,0.512534818942,0.0102753840995,14072XYCHM2801L,325199,,0,All Other Basic Organic Chemical Manufacturing 
285,285,THATCHER CO OF NEW YORK,28,1.0,0.00415906580847,0.476683937824,0.00116333764477,14589THTCH4135R,325180,THATCHER CO,0,Other Basic Inorganic Chemical Manufacturing 
286,286,AMSTERDAM PRINTING & LITHO,28,1.0,0.00415906580847,0.476683937824,0.00116333764477,12010MSTRDWALLI,323111,,0,Commercial Printing (except Screen and Books) 
287,287,TRIPLE CITIES METAL FINISHING CORP,28,1.0,0.00415906580847,0.476683937824,0.00116333764477,13904TRPLC349IN,332813,,0,"Electroplating, Plating, Polishing, Anodizing, and Coloring "
288,288,DRESSER-RAND,28,0.783068783069,0.00667852367676,0.49864498645,0.00385100738493,14760DRSSRPOBOX,333912,DRESSER RAND,4,Air and Gas Compressor Manufacturing 
289,289,DRESSER-RAND,28,0.783068783069,0.00667852367676,0.49864498645,0.00385100738493,14895DRSSR37COA,333611,DRESSER RAND,4,Turbine and Turbine Generator Set Units Manufacturing 
290,290,UNITED SILICONE INC,28,1.0,0.00415906580847,0.476683937824,0.00116333764477,14086NTDSL4471W,333318,ILLINOIS TOOL WORKS INC,0,Other Commercial and Service Industry Machinery Manufacturing 
291,291,UNIVAR USA INC - GENEVA BRANCH,28,1.0,0.00415906580847,0.476683937824,0.00116333764477,14456HBFLL61GAT,424690,UNIVAR USA INC,0,Other Chemical and Allied Products Merchant Wholesalers 
292,292,FRIENDSHIP DAIRIES LLC,28,1.0,0.00415906580847,0.476683937824,0.00116333764477,14739FRNDSCOUNT,311511,SAPUTO DAIRY FOODS USA LLC,0,Fluid Milk Manufacturing 
293,293,FELDMEIER EQUIPMENT INC,28,0.783068783069,0.00667852367676,0.49864498645,0.00385100738493,13365CHRRY575EA,333241,FELDMEIER EQUIPMENT INC,4,Food Product Machinery Manufacturing 
294,294,FELDMEIER EQUIPMENT INC,28,0.783068783069,0.00667852367676,0.49864498645,0.00385100738493,13211FLDMR68TWN,333241,FELDMEIER EQUIPMENT INC,4,Food Product Machinery Manufacturing 
295,295,MATERION ADVANCED MATERIALS TECHNOLOGIES & SERVICES INC,28,1.0,0.00415906580847,0.476683937824,0.00116333764477,14214WLLMS2978M,331492,BRUSH ENGINEERED MATERIALS,0,"Secondary Smelting, Refining, and Alloying of Nonferrous Metal (except Copper and Aluminum) "
296,296,CORNING INC - INTEGRATED DIE MANUFACTURING,28,1.0,0.00415906580847,0.476683937824,0.00116333764477,14870CRNNGADDIA,332710,CORNING INC,0,Machine Shops
297,297,LEPRINO FOODS CO,28,1.0,0.00415906580847,0.476683937824,0.00116333764477,14892LPRNF400LE,311513,LEPRINO FOODS CO,0,Cheese Manufacturing 
298,298,LOSURDO FOODS INC  HEUV,28,1.0,0.00415906580847,0.476683937824,0.00116333764477,13654LSRDF3454U,311513,LOSURDO FOODS INC,0,Cheese Manufacturing 
299,299,ELLISON BRONZE INC,27,1.0,0.00377331175143,0.507586206897,0.00302385506925,14733LLSNB125WM,332321,,4,Metal Window and Door Manufacturing 
300,300,HONEYWELL INTERNATIONAL INC,27,1.0,0.00377331175143,0.507586206897,0.00302385506925,12183LLDSGTIBBE,336413,HONEYWELL INTERNATIONAL INC,4,Other Aircraft Parts and Auxiliary Equipment Manufacturing 
301,301,GRAPHITE METALLIZING CORP,27,1.0,0.00377331175143,0.507586206897,0.00302385506925,10702GRPHT1050N,335991,GRAPHITE METALLIZING HOLDINGS INC,4,Carbon and Graphite Product Manufacturing 
302,302,COLONIAL WIRE & CABLE CO,27,1.0,0.00377331175143,0.507586206897,0.00302385506925,11788CLNLW4ENGI,332618,,4,Other Fabricated Wire Product Manufacturing 
303,303,DAWSON METAL CO INC,27,1.0,0.00377331175143,0.507586206897,0.00302385506925,1470WDWSNM825AL,332322,,4,Sheet Metal Work Manufacturing 
304,304,MILWARD ALLOYS INC,27,1.0,0.00377331175143,0.507586206897,0.00302385506925,14094MLWRD500MI,331313,,4,Alumina Refining and Primary Aluminum Production 
305,305,ANHEUSER-BUSCH LLC,27,0.854700854701,0.00323232972924,0.497297297297,0.00539744710581,13027NHSRB2885B,312120,ANHEUSER-BUSCH INBEV,0,Breweries
306,306,BUFFALO METAL CASTING CO INC,27,1.0,0.00377331175143,0.507586206897,0.00302385506925,14207BFFLM1875E,331524,,4,Aluminum Foundries (except Die-Casting) 
307,307,PRATT & WHITNEY - HMI METAL POWDERS,27,0.823361823362,0.00605523716876,0.497970230041,0.00365776549028,13322HMGNS2395M,331492,UNITED TECHNOLOGIES CORP,4,"Secondary Smelting, Refining, and Alloying of Nonferrous Metal (except Copper and Aluminum) "
308,308,MOMENTIVE SPECIALTY CHEMICALS INC - MOREAU FACILITY,27,0.854700854701,0.00483208888624,0.508990318119,0.00868013266375,12803BRDNC64FAR,325199,MOMENTIVE SPECIALTY CHEMICALS HOLDINGS LLC,0,All Other Basic Organic Chemical Manufacturing 
309,309,DUPONT YERKES PLANT,26,0.606153846154,0.00749314455587,0.508990318119,0.00394012857647,14207DPNTYSHERI,326113,E I DU PONT DE NEMOURS & CO,0,Unlaminated Plastics Film and Sheet (except Packaging) Manufacturing 
310,310,HOOSIER MAGNETICS INC,26,1.0,0.00314655187088,0.496626180837,0.00380246941159,13669HSRMGLOWER,332811,,0,Metal Heat Treating 
311,311,XEROX CORP,26,0.498461538462,0.0066512630988,0.504801097394,0.00598639240674,14580XRXCR800PH,333316,XEROX CORP,4,Photographic and Photocopying Equipment Manufacturing 
312,312,GERMANIUM CORP OF AMERICA,26,1.0,0.00314655187088,0.496626180837,0.00380246941159,13502GRMNM1634L,325998,INDIUM CORP OF AMERICA,0,All Other Miscellaneous Chemical Product and Preparation Manufacturing 
313,313,CPP - SYRACUSE,24,0.891304347826,0.00530717921641,0.495956873315,0.00305018869583,13037GRYSY901EA,331512,CPP CORP,4,Steel Investment Foundries 
314,314,UNITED BIOCHEMICALS,23,1.0,0.00296904801466,0.504109589041,0.0058127652456,1413WNTDBC6351I,325199,VWR,0,All Other Basic Organic Chemical Manufacturing 
315,315,FERRONICS INC,23,0.810276679842,0.00463697398637,0.487417218543,0.00324925608575,14450FRRNC45OCO,334419,,0,Other Electronic Component Manufacturing 
316,316,FINGER LAKES CHEMICAL INC,23,1.0,0.00296904801466,0.504109589041,0.0058127652456,14605FNGRL418ST,325998,FINGER LAKES CHEMICAL INC,0,All Other Miscellaneous Chemical Product and Preparation Manufacturing 
317,317,TRUESENSE IMAGING INC,23,1.0,0.00268297520463,0.493959731544,0.00395141023801,1461WTRSNS1964L,334413,,0,Semiconductor and Related Device Manufacturing 
318,318,US ARMY WATERVLIET ARSENAL,23,0.857707509881,0.00460982125232,0.444981862152,0.0020494385101,12189SDDSRBROAD,928110,US DEPARTMENT OF DEFENSE,4,National Security 
319,319,R H CROWN CO INC,23,1.0,0.00296904801466,0.504109589041,0.0058127652456,12095RHCRW100NM,325998,,0,All Other Miscellaneous Chemical Product and Preparation Manufacturing 
320,320,KEDRION MELVILLE INC,23,1.0,0.00296904801466,0.504109589041,0.0058127652456,11747PRCSN155DU,325414,,0,Biological Product (except Diagnostic) Manufacturing 
321,321,BENJAMIN MOORE & CO JOHNSTOWN,22,0.5670995671,0.00735325203072,0.50341997264,0.00500637581943,12095BMCJHUNION,325510,BERKSHIRE HATHAWAY,0,Paint and Coating Manufacturing
322,322,BLACKSTONE BUSINESS ENTERPRISES INC,19,1.0,0.00256488556879,0.439665471924,0.00108897157361,14701BLCKS1BLAC,332322,,4,Sheet Metal Work Manufacturing 
323,323,COOPER POWER SYSTEMS LLC,19,0.894736842105,0.00568532710154,0.484848484848,0.0020409188321,14760CPRPW1648D,335931,EATON ELECTRIC HOLDINGS LLC,0,Current-Carrying Wiring Device Manufacturing 
324,324,XYLEM HEAT TRANSFER,19,1.0,0.00256488556879,0.439665471924,0.00108897157361,14227TTSTN175ST,332410,FLUID HANDLING LLC,4,Power Boiler and Heat Exchanger Manufacturing
325,325,KAWASAKI RAIL CAR INC,19,1.0,0.00256488556879,0.439665471924,0.00108897157361,10701KWSKR29WEL,336510,KAWASAKI HEAVY INDUSTRIES,4,Railroad Rolling Stock Manufacturing
326,326,GARLOCK SEALING TECHNOLOGIES,18,1.0,0.00309265241473,0.484210526316,0.00203582593321,14522GRLCK1666D,339991,ENPRO INDUSTRIES INC,0,"Gasket, Packing, and Sealing Device Manufacturing "
327,327,NESTLE PURINA PETCARE CO,18,1.0,0.00309265241472,0.484210526316,0.00203582593321,14048RLSTN3800M,311111,NESTLE PURINA PETCARE CO,0,Dog and Cat Food Manufacturing 
328,328,INTERFACE SOLUTIONS INC,18,1.0,0.00309265241472,0.484210526316,0.00203582593321,12090LYDLL12DAV,339991,SUSQUEHANNA CAPITAL ACQUISITION CO,0,"Gasket, Packing, and Sealing Device Manufacturing "
329,329,INTERFACE SOLUTIONS INC,18,1.0,0.00309265241472,0.484210526316,0.00203582593321,13069RMSTRRR2BO,339991,SUSQUEHANNA CAPITAL ACQUISITION CO,0,"Gasket, Packing, and Sealing Device Manufacturing "
330,330,INTERFACE SOLUTIONS INC,18,1.0,0.00309265241472,0.484210526316,0.00203582593321,13305BSCSCMAINS,339991,SUSQUEHANNA CAPITAL ACQUISITION CO,0,"Gasket, Packing, and Sealing Device Manufacturing "
331,331,TELESCOPE CASUAL FURNITURE INC,18,1.0,0.00213449656875,0.482939632546,0.00333069489389,12832TLSCPCHURC,337122,,0,Nonupholstered Wood Household Furniture Manufacturing 
332,332,SAINT-GOBAIN ABRASIVES,16,0.808333333333,0.00382015031132,0.500680272109,0.00536759711352,12189NRTNC10THA,327910,SAINT-GOBAIN CORP,0,Abrasive Product Manufacturing
333,333,COMSTAR INTERNATIONAL INC,16,0.708333333333,0.00761278775329,0.495956873315,0.00414075333162,11356NDSTR20451,325611,,0,Soap and Other Detergent Manufacturing 
334,334,VULCRAFT OF NEW YORK INC,15,0.866666666667,0.00817064952282,0.472400513479,0.00286858688033,14825VLCRF5362R,332312,NUCOR CORP,0,Fabricated Structural Metal Manufacturing 
335,335,EMPIRE FIBERGLASS PRODUCTS INC,14,0.846153846154,0.00465599580464,0.433962264151,0.00409263229507,13365MPRFBRIVER,326199,,2,All Other Plastics Product Manufacturing 
336,336,TAYLOR MADE PRODUCTS LLC,14,0.846153846154,0.00465599580464,0.433962264151,0.00409263229507,1207WTYLRM16IND,326199,TAYLOR MADE GROUP LLC,2,All Other Plastics Product Manufacturing 
337,337,TAYLOR MADE PRODUCTS LLC,14,0.846153846154,0.00465599580464,0.433962264151,0.00409263229507,1207WTYLRM65HAR,326199,TAYLOR MADE GROUP LLC,2,All Other Plastics Product Manufacturing 
338,338,HAMMER PACKAGING CORP,14,1.0,0.00309719850991,0.471794871795,0.00286851838314,14586HMMRL200LU,323111,,0,Commercial Printing (except Screen and Books) 
339,339,AMERICAN ACRYLIC CORP,14,0.846153846154,0.00465599580464,0.433962264151,0.00409263229507,11704MRCNC400SH,326130,,2,"Laminated Plastics Plate, Sheet (except Packaging), and Shape Manufacturing"
340,340,SENECA FOODS CORP CAN PLANT,14,1.0,0.00309719850991,0.471794871795,0.00286851838314,14505SNCFD3736S,332431,SENECA FOODS CORP,0,Metal Can Manufacturing 
341,341,BALCHEM CORP,14,0.857142857143,0.00852831625444,0.492637215529,0.00306858656377,10973BLCHMROUTE,311119,BALCHEM CORP,0,Other Animal Food Manufacturing 
342,342,DERRICK CORP,14,1.0,0.00309719850991,0.471794871795,0.00286851838314,14225DRRCK3350U,333132,DERRICK CORP,0,Oil and Gas Field Machinery and Equipment Manufacturing 
343,343,DERRICK CORP,14,1.0,0.00309719850991,0.471794871795,0.00286851838314,14225DRRCK590DU,333132,DERRICK CORP,0,Oil and Gas Field Machinery and Equipment Manufacturing 
344,344,UNICELL BODY CO INC,14,0.846153846154,0.00465599580464,0.433962264151,0.00409263229507,14206NCLLB575HO,336112,,2,Light Truck and Utility Vehicle Manufacturing 
345,345,SAFETY-KLEEN SYSTEMS (211808),13,1.0,0.00348067464123,0.491978609626,0.00306851328865,11701SFTYK8SEAB,562112,CLEAN HARBORS INC,0,Hazardous Waste Collection 
346,346,JCI JONES CHEMICALS INC,13,1.0,0.00222010551762,0.479166666667,0.00216835297998,10990JNSCHRIVER,424690,JCI JONES CHEMICALS INC,0,Other Chemical and Allied Products Merchant Wholesalers 
347,347,JCI JONES CHEMICALS INC,13,1.0,0.00222010551762,0.479166666667,0.00216835297998,14423JNSCH100SU,424690,JCI JONES CHEMICALS INC,0,Other Chemical and Allied Products Merchant Wholesalers 
348,348,SAFETY-KLEEN SYSTEMS (202802),13,1.0,0.00348067464123,0.491978609626,0.00306851328865,14414SFTYK1525W,562112,CLEAN HARBORS INC,0,Hazardous Waste Collection 
349,349,JAMESTOWN ELECTRO PLATING WORKS INC,13,1.0,0.00222010551762,0.479166666667,0.00216835297998,14702JMSTW105WA,332813,,0,"Electroplating, Plating, Polishing, Anodizing, and Coloring "
350,350,SAFETY-KLEEN SYSTEMS (211801),13,1.0,0.00348067464123,0.491978609626,0.00306851328865,10994SFTYK5SNAK,562112,CLEAN HARBORS INC,0,Hazardous Waste Collection 
351,351,VANCHLOR CO INC,13,1.0,0.00222010551762,0.479166666667,0.00216835297998,14094VNCHL555WE,325180,,0,Other Basic Inorganic Chemical Manufacturing 
352,352,KEMPER SYSTEM AMERICA INC,13,1.0,0.00348067464123,0.491978609626,0.00306851328865,14224XCLPR12NAM,325510,,0,Paint and Coating Manufacturing
353,353,GOODYEAR TIRE & RUBBER CO,13,0.769230769231,0.0062977137376,0.49864498645,0.00701163881397,14304THGDY5408B,325199,THE GOODYEAR TIRE & RUBBER CO,0,All Other Basic Organic Chemical Manufacturing 
354,354,AMERICAN LAMP RECYCLING LLC,13,1.0,0.00110301618007,0.433962264151,0.00252505758169,1254WMRCNL55RIV,423930,,0,Recyclable Material Merchant Wholesalers 
355,355,SOUTHERN GRAPHIC SYSTEMS LLC,12,1.0,0.00131188126658,0.484210526316,0.00190215452727,13135STHRN67COU,323120,SGS INTERNATIONAL,0,Support Activities for Printing
356,356,ALLVAC - LOCKPORT PLANT,12,0.909090909091,0.00272429483468,0.41581920904,0.00160630865761,14094LLGHN695OH,331492,ALLEGHENY TECHNOLOGIES INC,0,"Secondary Smelting, Refining, and Alloying of Nonferrous Metal (except Copper and Aluminum) "
357,357,ENGINEERED COMPOSITES INC,12,1.0,0.00298496794034,0.432941176471,0.00295940591078,14206NGNRD55RBE,325991,ENGINEERED COMPOSITES INC,2,Custom Compounding of Purchased Resins 
358,358,AN-COR INDUSTRIAL PLASTICS,12,1.0,0.00298496794034,0.432941176471,0.00295940591078,14120NCRND100ME,326199,,2,All Other Plastics Product Manufacturing 
359,359,TRIAD TECHNOLOGIES INC,12,1.0,0.00298496794034,0.432941176471,0.00295940591078,13204TRDTC15SPE,326199,,2,All Other Plastics Product Manufacturing 
360,360,REMEE CASTING,12,1.0,0.00298496794034,0.432941176471,0.00295940591078,14527RMCST118MN,326199,ROTO SALT,2,All Other Plastics Product Manufacturing 
361,361,NIACET CORP,11,0.909090909091,0.00211531879414,0.493297587131,0.00256132047095,14304NCTCR40047,325199,NIACET CORP,0,All Other Basic Organic Chemical Manufacturing 
362,362,RHI MONOFRAX LLC,10,1.0,0.00172903634904,0.413019079686,0.00104309431851,14733MNFRX501NE,327120,RHI AG,0,Clay Building Material and Refractories Manufacturing 
363,363,HARTCHROM INC,10,1.0,0.00172903634904,0.413019079686,0.00104309431851,1218WHRTCH25GIB,332813,,0,"Electroplating, Plating, Polishing, Anodizing, and Coloring "
364,364,FENNER PRECISION,9,0.583333333333,0.00516231153806,0.489361702128,0.00320910860389,14215WNFLD33CLA,326199,,5,All Other Plastics Product Manufacturing 
365,365,ULTRALIFE CORP,9,1.0,0.000917681707879,0.408888888889,0.00122927082077,14873LTRLF2000T,335912,,0,Primary Battery Manufacturing 
366,366,UNITHER MANUFACTURING LLC,8,1.0,0.00188877566372,0.482939632546,0.00243069805491,14623PNNWL755JE,325412,UNITHER US CORP,1,Pharmaceutical Preparation Manufacturing 
367,367,CARESTREAM HEALTH INC ISC B-14,8,1.0,0.00188877566372,0.482939632546,0.00243069805491,14615CRSTR149WR,334517,ONEX CORP,1,Irradiation Apparatus Manufacturing 
368,368,WYETH,8,1.0,0.00188877566372,0.482939632546,0.00243069805491,12979YRSTL64MAP,325412,PFIZER INC,1,Pharmaceutical Preparation Manufacturing 
369,369,ORTHO-CLINICAL DIAGNOSTICS BUILDING 313,6,0.466666666667,0.0113802739239,0.433962264151,0.00190080576818,14652JHNSN300WE,339112,JOHNSON & JOHNSON INC,1,Surgical and Medical Instrument Manufacturing 
370,370,GASSER & SONS INC,5,1.0,0.00248619029892,0.449328449328,0.00111125197556,11725GSSRS440MO,332119,,5,"Metal Crown, Closure, and Other Metal Stamping (except Automotive) "
371,371,API HEAT TRANSFER INC,5,1.0,0.00248619029892,0.449328449328,0.00111125197556,14009PRTCH91NST,332410,API HEAT TRANSFER INC,5,Power Boiler and Heat Exchanger Manufacturing
372,372,UTICA CUTLERY CO,5,1.0,0.00248619029892,0.449328449328,0.00111125197556,13502TCCTL820NO,332215,,5,"Metal Kitchen Cookware, Utensil, Cutlery, and Flatware (except Precious) Manufacturing "
373,373,ABBOTT INDUSTRIES INC,4,1.0,0.00181156314108,0.427906976744,0.00109242451989,11435BBTND95251,332119,,0,"Metal Crown, Closure, and Other Metal Stamping (except Automotive) "
374,374,HUNTER PANELS LLC,4,1.0,0.00125769275844,0.363636363636,0.000870755537183,12401HNTRP1700E,326150,CARLISLE COS INC,1,Urethane and Other Foam Product (except Polystyrene) Manufacturing
375,375,HUNTER PANELS LLC,4,1.0,0.00125769275844,0.363636363636,0.000870755537183,1254WHNTRP9HUDS,326150,,1,Urethane and Other Foam Product (except Polystyrene) Manufacturing
376,376,SAFETY-KLEEN SYSTEMS INC BUFFALO OIL RECOVERY FACILITY,4,1.0,0.00181156314108,0.427906976744,0.00109242451989,14210SFTYK60KAT,324191,CLEAN HARBORS INC.,0,Petroleum Lubricating Oil and Grease Manufacturing 
377,377,3M CO - TONAWANDA,4,1.0,0.00125769275844,0.363636363636,0.000870755537183,14150GNRLM305SA,325211,3M CO,1,Plastics Material and Resin Manufacturing 
378,378,AMES GOLDSMITH,3,1.0,0.00178438917581,0.366899302094,4.81355597895e-05,12803NBCNC50HAR,331492,,4,"Secondary Smelting, Refining, and Alloying of Nonferrous Metal (except Copper and Aluminum) "
379,379,UMICORE TECHNICAL MATERIALS NA INC,3,1.0,0.00178438917581,0.366899302094,4.81355597895e-05,12801MSLCT9PRUY,332618,UMICORE USA INC,4,Other Fabricated Wire Product Manufacturing 
380,380,PALL CORP,2,1.0,0.0018115942029,0.30313014827,9.35661143688e-06,11788RRSRC225MA,339999,PALL CORP,1,All Other Miscellaneous Manufacturing 
381,381,PALL CORP PALL TRINITY MICRO DIV,2,1.0,0.0018115942029,0.30313014827,9.35661143688e-06,13045PLLTR3643W,332999,PALL CORP,1,All Other Miscellaneous Fabricated Metal Product Manufacturing 
382,382,SOLEPOXY INC,2,0.0,0.000350925066361,0.424942263279,0.00104480962984,14760HYSLL211FR,325991,SOLEPOXY INC,0,Custom Compounding of Purchased Resins 
383,383,STERIGENICS US LLC - QUEENSBURY NY FACILITY,1,0.0,-3.28818571444e-21,0.330341113106,1.50314817317e-05,12801GRFFT27PAR,561910,STERIGENICS U.S. LLC,0,Packaging and Labeling Services
384,384,CONMED CORP,1,0.0,3.87216749733e-17,0.354869816779,0.000151874672788,13503GNRLLFRENC,334510,,1,Electromedical and Electrotherapeutic Apparatus Manufacturing 
385,385,ARKEMA INC,1,0.0,0.0,0.354527938343,0.000510652378311,14533PNNWLROUTE,325199,ARKEMA DELAWARE INC,1,All Other Basic Organic Chemical Manufacturing 
386,386,CUMMINS INC JAMESTOWN ENGINE PLANT,1,0.0,8.03895643467e-17,0.321116928447,1.40516394448e-05,14750CMMNS4720B,333618,CUMMINS INC,0,Other Engine Equipment Manufacturing 
